     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  
                F16,  3.300000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  3.504315297260E-19,  6.712636149733E+01, -3.851078304191E-21, -3.378516835599E-17, -1.559523247913E-20,  7.260000000000E+01, -7.905232354561E-22, -5.000000000000E+02,  9.880065706625E-01, -3.264944421325E-22,  1.544118399857E-01, -8.822123715568E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.400000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  3.800277054607E-19,  6.712636149733E+01, -4.142638876251E-21, -3.443697189074E-17, -1.638470443895E-20,  7.480000000000E+01, -9.055858500150E-22, -5.000000000000E+02,  9.880065706625E-01, -3.585780629966E-22,  1.544118399857E-01, -9.581135911143E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.500000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  4.109952764278E-19,  6.712636149733E+01, -4.447564786847E-21, -3.508877540269E-17, -1.718572911806E-20,  7.700000000000E+01, -1.033317987571E-21, -5.000000000000E+02,  9.880065706625E-01, -3.927488919525E-22,  1.544118399857E-01, -1.037713187124E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.600000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  4.433449449305E-19,  6.712636149733E+01, -4.766128255003E-21, -3.574057889152E-17, -1.799814227953E-20,  7.920000000000E+01, -1.174686585914E-21, -5.000000000000E+02,  9.880065706625E-01, -4.290824837995E-22,  1.544118399857E-01, -1.121057400923E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.700000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  4.770868179887E-19,  6.712636149733E+01, -5.098598590738E-21, -3.639238235689E-17, -1.882177900811E-20,  8.140000000000E+01, -1.330701592461E-21, -5.000000000000E+02,  9.880065706625E-01, -4.676556039030E-22,  1.544118399857E-01, -1.208191451756E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.800000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  5.122304083121E-19,  6.712636149733E+01, -5.445242082833E-21, -3.704418579850E-17, -1.965647376879E-20,  8.360000000000E+01, -1.502416649657E-21, -5.000000000000E+02,  9.880065706625E-01, -5.085462130448E-22,  1.544118399857E-01, -1.299159535865E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  3.900000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  5.487846354768E-19,  6.712636149733E+01, -5.806321889025E-21, -3.769598921602E-17, -2.050206046517E-20,  8.580000000000E+01, -1.690929776920E-21, -5.000000000000E+02,  9.880065706625E-01, -5.518334517694E-22,  1.544118399857E-01, -1.394004825942E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  4.000000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  5.867578273052E-19,  6.712636149733E+01, -6.182097928624E-21, -3.834779260914E-17, -2.135837249767E-20,  8.800000000000E+01, -1.897384049052E-21, -5.000000000000E+02,  9.880065706625E-01, -5.975976242400E-22,  1.544118399857E-01, -1.492769470962E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  4.100000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  6.261577214464E-19,  6.712636149733E+01, -6.572826777567E-21, -3.899959597757E-17, -2.222524282145E-20,  9.020000000000E+01, -2.122968271048E-21, -5.000000000000E+02,  9.880065706625E-01, -6.459201816136E-22,  1.544118399857E-01, -1.595494596379E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  4.200000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  6.669914671547E-19,  6.712636149733E+01, -6.978761565938E-21, -3.965139932100E-17, -2.310250400405E-20,  9.240000000000E+01, -2.368917649211E-21, -5.000000000000E+02,  9.880065706625E-01, -6.968837049494E-22,  1.544118399857E-01, -1.702220304691E-21,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
