 distance[ft], uprime[ft/s], vprime[ft/s], wprime[ft/s]
   4840.0000000000000      ,  -1.5304195705305306      ,  -2.4577504583880967      ,   2.4121670884485171     
   4860.0000000000000      ,  -1.0732660802244653      ,  -2.1342769702017881      ,   2.9237302105673559     
   4880.0000000000000      ,  -1.6825132141376333      ,  -2.6363243986285121      ,   3.5119738461151702     
   4900.0000000000000      ,  -1.2215112868992168      ,  -2.6671690390779181      ,   3.8625742132115444     
   4920.0000000000000      , -0.88781821159156948      ,  -2.9430901046621258      ,   4.0842050482302392     
   4940.0000000000000      ,  0.13421560776693761      ,  -3.8526232060764389      ,   4.3851717799003600     
   4960.0000000000000      ,  -1.1458532583294274      ,  -4.1326112889627060      ,   3.8088072601940381     
   4980.0000000000000      , -0.20370958472755976      ,  -3.8844130468299753      ,   3.4695020815744972     
   5000.0000000000000      , -0.54004400475835879      ,  -3.5406954312859997      ,   3.6734718748233117     
   5020.0000000000000      ,  0.66721446698900289      ,  -1.8077797982864947      ,   5.0146647789971999     
   5040.0000000000000      ,  -1.5257175364949620      ,  -4.0093682865090949      ,   5.5680706428181406     
   5060.0000000000000      ,  -1.7092353378869876      ,  -3.7668847216856305      ,   5.5679597552375544     
   5080.0000000000000      ,  -2.2901129342171282      ,  -4.4691786066349533      ,   6.3897523931717277     
   5100.0000000000000      ,  -2.3015324081671733      ,  -5.0882002938669819      ,   7.7954658788832889     
   5120.0000000000000      ,  -1.9965950320030315      ,  -4.9141987438186598      ,   8.6345196747402646     
   5140.0000000000000      ,  -1.2544455645057491      ,  -6.2033522936397629      ,   7.3091724065533450     
   5160.0000000000000      ,  -1.1192612152946659      ,  -6.7788981163903506      ,   7.2548057520751827     
   5180.0000000000000      ,  -2.3243761246390022      ,  -6.5203993932575051      ,   8.2575296650671408     
   5200.0000000000000      ,  -1.9952009345592037      ,  -4.4430688620052363      ,   10.066577322234373     
   5220.0000000000000      ,  -1.5099991031934936      ,  -4.9449923254478598      ,   9.4787254444902231     
   5240.0000000000000      ,  -1.8688543088761403E-002 ,  -5.3553145744693014      ,   10.709831876991238     
   5260.0000000000000      ,  0.13255436594810127      ,  -3.8960311513047001      ,   8.9745153643426328     
   5280.0000000000000      ,  0.63414646579432155      ,  -4.4771442945293112      ,   9.1250198507973774     
   5300.0000000000000      ,  0.89653667194903819      ,  -5.2028058470616108      ,   6.3888911902523864     
   5320.0000000000000      ,   1.5129633602532855      ,  -5.5210855826664327      ,   6.9815744833157822     
   5340.0000000000000      ,   1.5965967858081564      ,  -5.1445310167830778      ,   7.1148118709819537     
   5360.0000000000000      ,   2.3153455978841055      ,  -4.7482773858282457      ,   8.8342193030305118     
   5380.0000000000000      ,   1.9831147149402995      ,  -6.0736029528328768      ,   8.1151795541517249     
   5400.0000000000000      ,   2.1159430740989422      ,  -4.2404303650254338      ,   7.7595494745010729     
   5420.0000000000000      ,   1.6677713806903505      ,  -4.8974614694116312      ,   7.9898848155648619     
   5440.0000000000000      ,   2.5168408360363688      ,  -5.6428221378629955      ,   7.9977679723667148     
   5460.0000000000000      ,   2.4875469724970052      ,  -5.4028972699352966      ,   6.8166666477390097     
   5480.0000000000000      ,   2.9337739181108939      ,  -5.1682919945483903      ,   5.3531404449402205     
   5500.0000000000000      ,   2.7669787316277676      ,  -5.4445713231346513      ,   6.5941572463625659     
   5520.0000000000000      ,   2.6421079555272491      ,  -5.2393516296554568      ,   7.8326876831635213     
   5540.0000000000000      ,   2.8219544802253562      ,  -5.5257834260468348      ,   6.6055411554996679     
   5560.0000000000000      ,   2.0263577431068773      ,  -5.8709026566080613      ,   5.3773941825532550     
   5580.0000000000000      ,   1.7304071057798003      ,  -6.0799641615192108      ,   6.7732666782728783     
   5600.0000000000000      ,   1.6959333459579951      ,  -5.4280889272752653      ,   6.1029791990590825     
   5620.0000000000000      ,  0.72598285007150254      ,  -3.4577132188944621      ,   7.0850903445448319     
   5640.0000000000000      ,   1.4881238911362591      ,  -3.7396050244295607      ,   7.5358461040636717     
   5660.0000000000000      ,   1.8617419025059121      ,  -2.7947170689092671      ,   7.1962232683996392     
   5680.0000000000000      ,   2.6197031154720225      ,   4.7493310694828601E-002 ,   7.6598879486953750     
   5700.0000000000000      ,   1.6555358731169809      ,  0.73227031380265284      ,   6.9198601823527444     
   5720.0000000000000      ,   2.0168055463168901      ,  0.53508307846979686      ,   4.8310021771275009     
