     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  1.000000000000E+01,  1.000000000000E-02,  4.976628819811E+02,  5.147038183049E-02,  3.288712763054E+01, -2.386980210925E-03,  3.629158706811E-04,  2.648771057713E-03,  4.454059854078E+03, -4.092006091537E+02, -9.953311132345E+02,  9.990149146071E-01,  2.116046893356E-02,  3.439777304355E-02,  1.839098030868E-02,  6.580963112424E-03, -7.648444598233E+00, -7.694393357134E-03,  1.132083416501E-01, -8.386859426188E-04,  1.548430131870E-02, -1.265685696436E-04, -8.044000389898E-03,  6.518102443927E-03, -7.647281248300E+00, -7.703923089005E-03,  1.021356386339E-01,  3.558819575098E+02,  2.035402770149E+00,  4.500000000000E+01 
                F16,  1.100000000000E+01,  1.000000000000E-02,  4.985251438793E+02,  4.756461418163E-02,  3.267076765993E+01, -2.170823393348E-03,  5.482622214791E-06,  2.524732565706E-03,  4.902922459736E+03, -4.407777312879E+02, -9.965354613519E+02,  9.990105966805E-01,  2.006591965830E-02,  3.444077043351E-02,  1.972358791407E-02,  5.794626935677E-03, -7.633562316478E+00, -7.821473964841E-03,  1.051565210503E-01, -7.188738528224E-04,  1.387676062992E-02, -1.267101987619E-04, -7.761669064364E-03,  5.740950573450E-03, -7.632525194901E+00, -7.831010666831E-03,  9.526514997735E-02,  3.560672788248E+02,  2.192971926078E+00,  4.500000000000E+01 
                F16,  1.200000000000E+01,  1.000000000000E-02,  4.990198889812E+02,  4.399774959117E-02,  3.246951739838E+01, -1.983525904037E-03, -3.073073157487E-04,  2.413300873044E-03,  5.352390977823E+03, -4.709948579129E+02, -9.979459077962E+02,  9.990084664042E-01,  1.907378912684E-02,  3.431720703417E-02,  2.099056746537E-02,  5.150001951888E-03, -7.621081752793E+00, -7.948376702738E-03,  9.811943800878E-02, -5.638078399410E-04,  1.082709692525E-02, -1.254648445358E-04, -6.172054725761E-03,  5.108035130924E-03, -7.620277145490E+00, -7.957807321101E-03,  9.073481129857E-02,  3.562382249338E+02,  2.342014460437E+00,  4.500000000000E+01 
                F16,  1.300000000000E+01,  1.000000000000E-02,  4.992314073050E+02,  4.070709922120E-02,  3.230823851150E+01, -1.830411794067E-03, -5.324095503251E-04,  2.311363706597E-03,  5.802139664455E+03, -4.999326740843E+02, -9.993621617465E+02,  9.990080157971E-01,  1.816770559517E-02,  3.406070610784E-02,  2.219880956328E-02,  4.662949269229E-03, -7.612061808182E+00, -8.071775237882E-03,  9.295835934034E-02, -4.096142138135E-04,  7.102116222140E-03, -1.199050549662E-04, -4.135477396740E-03,  4.632542630078E-03, -7.611538407697E+00, -8.080776763717E-03,  8.833958815553E-02,  3.563970250067E+02,  2.483450960999E+00,  4.500000000000E+01 
                F16,  1.400000000000E+01,  1.000000000000E-02,  4.992623873378E+02,  3.763519625320E-02,  3.220044755356E+01, -1.709981103647E-03, -6.501227783214E-04,  2.216214220394E-03,  6.251940345692E+03, -5.276623202365E+02, -1.000613443404E+03,  9.990081015405E-01,  1.732995130443E-02,  3.372057713638E-02,  2.335398299901E-02,  4.319619968496E-03, -7.606830572243E+00, -8.187738385931E-03,  8.978960451790E-02, -2.802378465952E-04,  3.374259577739E-03, -1.106730143226E-04, -2.265424341625E-03,  4.298855379221E-03, -7.606586881804E+00, -8.196035307664E-03,  8.750335894498E-02,  3.565460380414E+02,  2.618137722851E+00,  4.500000000000E+01 
                F16,  1.500000000000E+01,  1.000000000000E-02,  4.992049693461E+02,  3.473855084962E-02,  3.214881668076E+01, -1.616390441136E-03, -6.624705427162E-04,  2.125849874969E-03,  6.701664174443E+03, -5.542450170419E+02, -1.001580182797E+03,  9.990073645410E-01,  1.654449134194E-02,  3.335041270382E-02,  2.446048592166E-02,  4.088519588782E-03, -7.605124027365E+00, -8.292954213777E-03,  8.826070661532E-02, -1.867765481885E-04,  1.424833749423E-04, -9.872598187927E-05, -8.873712811086E-04,  4.074679131008E-03, -7.605121570026E+00, -8.300346337502E-03,  8.756306111692E-02,  3.566873130738E+02,  2.746806261532E+00,  4.500000000000E+01 
                F16,  1.600000000000E+01,  1.000000000000E-02,  4.991255851594E+02,  3.198791590795E-02,  3.214742889030E+01, -1.542021517451E-03, -5.877546439456E-04,  2.039017103082E-03,  7.151261772349E+03, -5.797332280927E+02, -1.002201766780E+03,  9.990045772691E-01,  1.579873382150E-02,  3.299852038573E-02,  2.552160373779E-02,  3.932541512190E-03, -7.606279086625E+00, -8.385397645173E-03,  8.782268962183E-02, -1.298744857046E-04, -2.297865326864E-03, -8.543898145433E-05, -8.035160672584E-05,  3.922884418697E-03, -7.606457748729E+00, -8.391788011423E-03,  8.795807252651E-02,  3.568223754129E+02,  2.870040397353E+00,  4.500000000000E+01 
                F16,  1.700000000000E+01,  1.000000000000E-02,  4.990615921846E+02,  2.936689630217E-02,  3.218487405339E+01, -1.479531360434E-03, -4.534695974257E-04,  1.955105903701E-03,  7.600734750317E+03, -6.041726560885E+02, -1.002472779202E+03,  9.989988588674E-01,  1.508407115538E-02,  3.270155027894E-02,  2.653976993809E-02,  3.817798811904E-03, -7.609435215418E+00, -8.464379335575E-03,  8.793744318646E-02, -1.031248063845E-04, -3.843714582727E-03, -7.207732924698E-05,  2.414659906184E-04,  3.810080950632E-03, -7.609727633431E+00, -8.469765517262E-03,  8.831908692928E-02,  3.569521967798E+02,  2.988281328320E+00,  4.500000000000E+01 
                F16,  1.800000000000E+01,  1.000000000000E-02,  4.990258061771E+02,  2.686848663777E-02,  3.224738827260E+01, -1.423118737574E-03, -2.894802929616E-04,  1.873957574367E-03,  8.050108411636E+03, -6.276044129122E+02, -1.002431584948E+03,  9.989897572146E-01,  1.439551733342E-02,  3.248164388751E-02,  2.751684704675E-02,  3.718737034461E-03, -7.613708923593E+00, -8.530307169008E-03,  8.819841140606E-02, -9.692026373695E-05, -4.544001724078E-03, -5.952989981170E-05,  2.417626235403E-04,  3.711441458187E-03, -7.614051779691E+00, -8.534752362835E-03,  8.847591389229E-02,  3.570772861720E+02,  3.101850023096E+00,  4.500000000000E+01 
                F16,  1.900000000000E+01,  1.000000000000E-02,  4.990147686405E+02,  2.449098230667E-02,  3.232147018707E+01, -1.369010587674E-03, -1.227172297098E-04,  1.795658750237E-03,  8.499411300093E+03, -6.500668853725E+02, -1.002145283796E+03,  9.989772311060E-01,  1.373083256203E-02,  3.234663622799E-02,  2.845436862306E-02,  3.619692762302E-03, -7.618319851930E+00, -8.584260418850E-03,  8.837129025096E-02, -1.015963545505E-04, -4.546091426935E-03, -4.824741255198E-05,  9.168963510328E-05,  3.612026370561E-03, -7.618661121640E+00, -8.587860501940E-03,  8.841453785674E-02,  3.571978366218E+02,  3.210977210124E+00,  4.500000000000E+01 
                F16,  2.000000000000E+01,  1.000000000000E-02,  4.990173672431E+02,  2.223445588772E-02,  3.239568304624E+01, -1.315346701687E-03,  2.608551768056E-05,  1.720369596044E-03,  8.948663464640E+03, -6.715970464467E+02, -1.001694433766E+03,  9.989615735416E-01,  1.308949669710E-02,  3.229240112083E-02,  2.935371345098E-02,  3.513823637499E-03, -7.622662573807E+00, -8.627569809804E-03,  8.837712352560E-02, -1.094676627422E-04, -4.043212722627E-03, -3.829911895378E-05, -7.427480571616E-05,  3.505564203439E-03, -7.622964837910E+00, -8.630424948600E-03,  8.821353327980E-02,  3.573138751937E+02,  3.315833408813E+00,  4.500000000000E+01 
                F16,  2.100000000000E+01,  1.000000000000E-02,  4.990216732458E+02,  2.009837108749E-02,  3.246159898178E+01, -1.261709484788E-03,  1.436777973580E-04,  1.648210867762E-03,  9.397872580459E+03, -6.922311678369E+02, -1.001159925791E+03,  9.989433100129E-01,  1.247179307021E-02,  3.230632250555E-02,  3.021620896663E-02,  3.400611807091E-03, -7.626330413389E+00, -8.661498229965E-03,  8.824462432336E-02, -1.156604886999E-04, -3.232475595608E-03, -2.950421827637E-05, -1.763665928362E-04,  3.391895542945E-03, -7.626571049251E+00, -8.663694470620E-03,  8.798293739625E-02,  3.574253827785E+02,  3.416554207375E+00,  4.500000000000E+01 
                F16,  2.200000000000E+01,  1.000000000000E-02,  4.990191059995E+02,  1.808043522142E-02,  3.251401458280E+01, -1.208537002975E-03,  2.240342885131E-04,  1.579211606638E-03,  9.847035592850E+03, -7.120050337208E+02, -1.000613303634E+03,  9.989230945526E-01,  1.187814252451E-02,  3.237100612617E-02,  3.104317738119E-02,  3.283037245798E-03, -7.629104268370E+00, -8.687060082312E-03,  8.805513557351E-02, -1.179968709293E-04, -2.287291108674E-03, -2.156985890589E-05, -1.875107923833E-04,  3.274157287364E-03, -7.629273608093E+00, -8.688661290891E-03,  8.781913587300E-02,  3.575323698434E+02,  3.513258709647E+00,  4.500000000000E+01 
                F16,  2.300000000000E+01,  1.000000000000E-02,  4.990059983359E+02,  1.617643055062E-02,  3.255065146464E+01, -1.156594434591E-03,  2.671100091503E-04,  1.513304257486E-03,  1.029614317987E+04, -7.309538259736E+02, -1.000110880076E+03,  9.989016170464E-01,  1.130871968189E-02,  3.246759873225E-02,  3.183594436933E-02,  3.165180048777E-03, -7.630920824659E+00, -8.704967733598E-03,  8.789621339162E-02, -1.163241362240E-04, -1.343475314958E-03, -1.420188591065E-05, -1.195041560930E-04,  3.156436405979E-03, -7.631019303050E+00, -8.706015757700E-03,  8.778037527284E-02,  3.576349095732E+02,  3.606061194839E+00,  4.500000000000E+01 
                F16,  2.400000000000E+01,  1.000000000000E-02,  4.989832092386E+02,  1.438064447779E-02,  3.257156616411E+01, -1.106598107071E-03,  2.771416526048E-04,  1.450348156825E-03,  1.074518472150E+04, -7.491118576496E+02, -9.996913166126E+02,  9.988795291073E-01,  1.076331006604E-02,  3.257835805992E-02,  3.259582907327E-02,  3.050613047759E-03, -7.631832408282E+00, -8.715668136748E-03,  8.783161860062E-02, -1.116650788687E-04, -4.958380683967E-04, -7.173098467573E-06, -5.167651153923E-06,  3.042226570926E-03, -7.631867478746E+00, -8.716187977410E-03,  8.788097447796E-02,  3.577331388101E+02,  3.695077289124E+00,  4.500000000000E+01 
                F16,  2.500000000000E+01,  1.000000000000E-02,  4.989546336397E+02,  1.268654419254E-02,  3.257845739574E+01, -1.059014469575E-03,  2.609074295796E-04,  1.390163554015E-03,  1.119415223665E+04, -7.665122956840E+02, -9.993759375902E+02,  9.988573917551E-01,  1.024133176218E-02,  3.268835384464E-02,  3.332412913965E-02,  2.941620070531E-03, -7.631967063769E+00, -8.719426655918E-03,  8.788869455921E-02, -1.054553707032E-04,  1.985773344939E-04, -3.501771721089E-07,  1.178426906230E-04,  2.933703291333E-03, -7.631950371923E+00, -8.719433558142E-03,  8.809871795764E-02,  3.578272402373E+02,  3.780426378301E+00,  4.500000000000E+01 
                F16,  2.600000000000E+01,  1.000000000000E-02,  4.989253905204E+02,  1.108744023900E-02,  3.257400243962E+01, -1.014007797785E-03,  2.262116974439E-04,  1.332563362476E-03,  1.164304258373E+04, -7.831869594791E+02, -9.991709070118E+02,  9.988356451281E-01,  9.741941607213E-03,  3.278634964437E-02,  3.402210858127E-02,  2.839073208193E-03, -7.631493792428E+00, -8.716421080049E-03,  8.805969838780E-02, -9.900532795378E-05,  7.139289963500E-04,  6.310878023039E-06,  2.184388148962E-04,  2.831640948896E-03, -7.631438849415E+00, -8.715927207550E-03,  8.838894681542E-02,  3.579174180294E+02,  3.862231842370E+00,  4.500000000000E+01 
                F16,  2.700000000000E+01,  1.000000000000E-02,  4.989002503903E+02,  9.576995226316E-03,  3.256129806504E+01, -9.714873392317E-04,  1.807257665146E-04,  1.277375768700E-03,  1.209185790263E+04, -7.991662287552E+02, -9.990704386313E+02,  9.988145980587E-01,  9.264161629093E-03,  3.286501388171E-02,  3.469099128961E-02,  2.742721422851E-03, -7.630595017800E+00, -8.706820615130E-03,  8.831171026524E-02, -9.321611195864E-05,  1.048043539492E-03,  1.278795595352E-05,  2.778691914048E-04,  2.735722060957E-03, -7.630515440796E+00, -8.705839943451E-03,  8.869972641976E-02,  3.580038757049E+02,  3.940620264156E+00,  4.500000000000E+01 
                F16,  2.800000000000E+01,  1.000000000000E-02,  4.988825995053E+02,  8.149527015569E-03,  3.254343599724E+01, -9.312019493875E-04,  1.312127947762E-04,  1.224455843009E-03,  1.254060470974E+04, -8.144790537365E+02, -9.990603597683E+02,  9.987944336091E-01,  8.806985062113E-03,  3.292064739236E-02,  3.533195976582E-02,  2.651650765812E-03, -7.629446478834E+00, -8.690837362465E-03,  8.859975932415E-02, -8.851108676223E-05,  1.215303258389E-03,  1.902267662918E-05,  2.905989619345E-04,  2.645002139967E-03, -7.629354764371E+00, -8.689388322112E-03,  8.898426737451E-02,  3.580868008601E+02,  4.015720295422E+00,  4.500000000000E+01 
                F16,  2.900000000000E+01,  1.000000000000E-02,  4.988740066655E+02,  6.800119217975E-03,  3.252321228209E+01, -8.928403521218E-04,  8.309819246157E-05,  1.173687628455E-03,  1.298929223728E+04, -8.291530377900E+02, -9.991215393166E+02,  9.987752257681E-01,  8.369444186272E-03,  3.295261122609E-02,  3.594615708568E-02,  2.564734916268E-03, -7.628203759616E+00, -8.668748432858E-03,  8.887902185557E-02, -8.491073819924E-05,  1.240586872528E-03,  2.494789846248E-05,  2.618655944383E-04,  2.558354293475E-03, -7.628110509443E+00, -8.666854498616E-03,  8.920875327129E-02,  3.581663579759E+02,  4.087661494263E+00,  4.500000000000E+01 
                F16,  3.000000000000E+01,  1.000000000000E-02,  4.988742984321E+02,  5.524586111162E-03,  3.250295302323E+01, -8.561106147846E-04,  4.031391079726E-05,  1.124979797048E-03,  1.343793058921E+04, -8.432145557037E+02, -9.992328734392E+02,  9.987569624765E-01,  7.950639570790E-03,  3.296261019926E-02,  3.653468987053E-02,  2.480970361114E-03, -7.626994294043E+00, -8.640893953012E-03,  8.911363755960E-02, -8.217595623578E-05,  1.154412746323E-03,  3.050772190006E-05,  2.036330097490E-04,  2.474793522841E-03, -7.626907803067E+00, -8.638582753533E-03,  8.935538037647E-02,  3.582426881118E+02,  4.156573222673E+00,  4.500000000000E+01 
                F16,  3.100000000000E+01,  1.000000000000E-02,  4.988819684241E+02,  4.319349965708E-03,  3.248443254490E+01, -8.207876930871E-04,  5.337137167738E-06,  1.078258216941E-03,  1.388652914523E+04, -8.566888753191E+02, -9.993736728698E+02,  9.987395707822E-01,  7.549740384377E-03,  3.295394943335E-02,  3.709863057666E-02,  2.399659783696E-03, -7.625913676677E+00, -8.607659584540E-03,  8.928129870219E-02, -7.995896072208E-05,  9.891839621192E-04,  3.566833510447E-05,  1.303859803075E-04,  2.393648799880E-03, -7.625839800539E+00, -8.604961221825E-03,  8.942150290912E-02,  3.583159131337E+02,  4.222583597023E+00,  4.500000000000E+01 
                F16,  3.200000000000E+01,  1.000000000000E-02,  4.988947335529E+02,  3.181283863110E-03,  3.246886018727E+01, -7.867296554185E-04, -2.064826795494E-05,  1.033458174932E-03,  1.433509545819E+04, -8.696002607639E+02, -9.995254054614E+02,  9.987229409459E-01,  7.165968904818E-03,  3.293084303003E-02,  3.763901825720E-02,  2.320457204218E-03, -7.625025264309E+00, -8.569452446328E-03,  8.937397228452E-02, -7.792352522535E-05,  7.763520632181E-04,  4.042063039534E-05,  5.571607326971E-05,  2.314599282192E-03, -7.624967498012E+00, -8.566397639046E-03,  8.941627915296E-02,  3.583861419484E+02,  4.285818472975E+00,  4.500000000000E+01 
                F16,  3.300000000000E+01,  1.000000000000E-02,  4.989100821649E+02,  2.107559706995E-03,  3.245691529137E+01, -7.538701917708E-04, -3.752424391582E-05,  9.905180265942E-04,  1.478363471473E+04, -8.819720473220E+02, -9.996728197241E+02,  9.987069474190E-01,  6.798581102010E-03,  3.289782180410E-02,  3.815685773982E-02,  2.243315461941E-03, -7.624362235220E+00, -8.526677586074E-03,  8.939580606783E-02, -7.581838043814E-05,  5.443294696261E-04,  4.477694875158E-05, -9.862188554940E-06,  2.237616411942E-03, -7.624321946888E+00, -8.523296070774E-03,  8.935624100017E-02,  3.584534766831E+02,  4.346400474107E+00,  4.500000000000E+01 
                F16,  3.400000000000E+01,  1.000000000000E-02,  4.989257124442E+02,  1.095525219865E-03,  3.244881409918E+01, -7.221975463105E-04, -4.598548976187E-05,  9.493750667933E-04,  1.523214969899E+04, -8.938266878123E+02, -9.998045178065E+02,  9.986914655977E-01,  6.446851401426E-03,  3.285926263731E-02,  3.865311770439E-02,  2.168383669832E-03, -7.623931419456E+00, -8.479719512313E-03,  8.935948916774E-02, -7.350477336687E-05,  3.170312606571E-04,  4.876469401749E-05, -5.984138288862E-05,  2.162859415973E-03, -7.623908192129E+00, -8.476038930428E-03,  8.926093434307E-02,  3.585180175048E+02,  4.404448105282E+00,  4.500000000000E+01 
                F16,  3.500000000000E+01,  1.000000000000E-02,  4.989398148459E+02,  1.426193486812E-04,  3.244439595982E+01, -6.917292690266E-04, -4.728785867269E-05,  9.099636446325E-04,  1.568064112392E+04, -9.051857766921E+02, -9.999130686852E+02,  9.986763840165E-01,  6.110065378537E-03,  3.281904514002E-02,  3.912872838348E-02,  2.095895643137E-03, -7.623718307271E+00, -8.428930678531E-03,  8.928221563858E-02, -7.094922912611E-05,  1.129760632224E-04,  5.241920452390E-05, -9.163939476505E-05,  2.090564358564E-03, -7.623710346818E+00, -8.424975999144E-03,  8.914937071145E-02,  3.585798655379E+02,  4.460075008652E+00,  4.500000000000E+01 
                F16,  3.600000000000E+01,  1.000000000000E-02,  4.989511974121E+02, -7.536751286205E-04,  3.244321893980E+01, -6.624896194423E-04, -4.301520321247E-05,  8.722150722264E-04,  1.612910817181E+04, -9.160700608008E+02, -9.999947615671E+02,  9.986616121631E-01,  5.787520484483E-03,  3.278033034466E-02,  3.958457958462E-02,  2.026076957783E-03, -7.623692697417E+00, -8.374626765617E-03,  8.918208797672E-02, -6.819610941183E-05, -5.509674589399E-05,  5.577753692696E-05, -1.058639729807E-04,  2.020953302163E-03, -7.623697267817E+00, -8.370420171744E-03,  8.903762503284E-02,  3.586391239309E+02,  4.513389416774E+00,  4.500000000000E+01 
                F16,  3.700000000000E+01,  1.000000000000E-02,  4.989592821094E+02, -1.595849264144E-03,  3.244465678630E+01, -6.344933650758E-04, -3.487518608398E-05,  8.360586812942E-04,  1.657754909962E+04, -9.264994454529E+02, -1.000049100579E+03,  9.986470844118E-01,  5.478532577643E-03,  3.274544930575E-02,  4.002151954184E-02,  1.959083929501E-03, -7.623814487048E+00, -8.317087356612E-03,  8.907543165221E-02, -6.533340755071E-05, -1.801346463058E-04,  5.887401253703E-05, -1.052811942521E-04,  1.954175863678E-03, -7.623828337421E+00, -8.312648461021E-03,  8.893759226221E-02,  3.586958974887E+02,  4.564493837547E+00,  4.500000000000E+01 
                F16,  3.800000000000E+01,  1.000000000000E-02,  4.989640137244E+02, -2.386365691772E-03,  3.244799054327E+01, -6.077369936085E-04, -2.453049064630E-05,  8.014233959740E-04,  1.702596180010E+04, -9.364930025789E+02, -1.000078137436E+03,  9.986327607352E-01,  5.182445099492E-03,  3.271588527545E-02,  4.044035484286E-02,  1.894976043865E-03, -7.624039154058E+00, -8.256560098733E-03,  8.897516646949E-02, -6.246153255954E-05, -2.602634724000E-04,  6.173770379001E-05, -9.377266518346E-05,  1.890283975018E-03, -7.624058906348E+00, -8.251906343540E-03,  8.885670987080E-02,  3.587502914282E+02,  4.613484977625E+00,  4.500000000000E+01 
                F16,  3.900000000000E+01,  1.000000000000E-02,  4.989657236363E+02, -3.127645807046E-03,  3.245248934420E+01, -5.821964550594E-04, -1.346908715065E-05,  7.682393280201E-04,  1.747434425231E+04, -9.460689848918E+02, -1.000085730276E+03,  9.986186249196E-01,  4.898637901097E-03,  3.269233063016E-02,  4.084185143089E-02,  1.833715781955E-03, -7.624322555070E+00, -8.193266514015E-03,  8.889014585201E-02, -5.967046140092E-05, -2.979484206764E-04,  6.439159130355E-05, -7.546423852312E-05,  1.829233400060E-03, -7.624345027781E+00, -8.188413629547E-03,  8.879835996579E-02,  3.588024097873E+02,  4.660453882917E+00,  4.500000000000E+01 
                F16,  4.000000000000E+01,  1.000000000000E-02,  4.989649835361E+02, -3.822053618788E-03,  3.245747625401E+01, -5.578295597662E-04, -2.914890194149E-06,  7.364390838861E-04,  1.792269483383E+04, -9.552448474760E+02, -1.000076804853E+03,  9.986046810063E-01,  4.626533565242E-03,  3.267479850601E-02,  4.122673649641E-02,  1.775186387269E-03, -7.624624760764E+00, -8.127408016517E-03,  8.882524315117E-02, -5.702681792733E-05, -2.989340174524E-04,  6.685290647677E-05, -5.410994414507E-05,  1.770902445878E-03, -7.624647212472E+00, -8.122370451746E-03,  8.876265874076E-02,  3.588523538963E+02,  4.705486252996E+00,  4.500000000000E+01 
                F16,  4.100000000000E+01,  1.000000000000E-02,  4.989624733445E+02, -4.471880898802E-03,  3.246237658397E+01, -5.345809348754E-04,  6.222145573247E-06,  7.059586460689E-04,  1.837101249653E+04, -9.640372762235E+02, -1.000056679517E+03,  9.985909486444E-01,  4.365600152568E-03,  3.266276903959E-02,  4.159570097343E-02,  1.719217998466E-03, -7.624912767671E+00, -8.059171208925E-03,  8.878192120521E-02, -5.456977797190E-05, -2.710852815940E-04,  6.913414359540E-05, -3.273775418604E-05,  1.715118381407E-03, -7.624933053222E+00, -8.053962484495E-03,  8.874738894385E-02,  3.589002211642E+02,  4.748662873922E+00,  4.500000000000E+01 
                F16,  4.200000000000E+01,  1.000000000000E-02,  4.989588766209E+02, -5.079335879066E-03,  3.246674778791E+01, -5.123877331126E-04,  1.335974593374E-05,  6.767378222624E-04,  1.881929682642E+04, -9.724622213802E+02, -1.000030498663E+03,  9.985774579740E-01,  4.115350301996E-03,  3.265535120150E-02,  4.194940233199E-02,  1.665614474383E-03, -7.625162048344E+00, -7.988732013201E-03,  8.875904128248E-02, -5.231331217139E-05, -2.232501018054E-04,  7.124431055117E-05, -1.351561452514E-05,  1.661684079555E-03, -7.625178689675E+00, -7.983364980147E-03,  8.874890233385E-02,  3.589461042831E+02,  4.790060111591E+00,  4.500000000000E+01 
                F16,  4.300000000000E+01,  1.000000000000E-02,  4.989548077580E+02, -5.646536009457E-03,  3.247029169861E+01, -4.911848298888E-04,  1.822622338343E-05,  6.487203354813E-04,  1.926754801656E+04, -9.805349340239E+02, -1.000002801887E+03,  9.985642445678E-01,  3.875337344418E-03,  3.265144340859E-02,  4.228846739410E-02,  1.614175971961E-03, -7.625357014955E+00, -7.916258556089E-03,  8.875372171561E-02, -5.025195547490E-05, -1.642460543059E-04,  7.319012278912E-05,  2.225000799440E-06,  1.610400154622E-03, -7.625369196148E+00, -7.910745565168E-03,  8.876289073443E-02,  3.589900908480E+02,  4.829750413533E+00,  4.500000000000E+01 
                F16,  4.400000000000E+01,  1.000000000000E-02,  4.989507690924E+02, -6.175504284559E-03,  3.247285129193E+01, -4.709088261850E-04,  2.081958404982E-05,  6.218536613399E-04,  1.971576678314E+04, -9.882700034042E+02, -9.999772392853E+02,  9.985513448579E-01,  3.645149478700E-03,  3.264987923998E-02,  4.261349496873E-02,  1.564715005798E-03, -7.625490561716E+00, -7.841912956770E-03,  8.876212108186E-02, -4.836768288423E-05, -1.020472219219E-04,  7.497698146085E-05,  1.387166963441E-05,  1.561080504095E-03, -7.625498063522E+00, -7.836265954926E-03,  8.878498279436E-02,  3.590322633197E+02,  4.867802778272E+00,  4.500000000000E+01 
                F16,  4.500000000000E+01,  1.000000000000E-02,  4.989471326799E+02, -6.668168261750E-03,  3.247439521617E+01, -4.515006591986E-04,  2.135078868138E-05,  5.960887178344E-04,  2.016395425110E+04, -9.956813934895E+02, -9.999564284274E+02,  9.985387923536E-01,  3.424403139210E-03,  3.264954836286E-02,  4.292505818070E-02,  1.517065791163E-03, -7.625562910946E+00, -7.765852266154E-03,  8.878007954689E-02, -4.663620987716E-05, -4.321345459268E-05,  7.660968499327E-05,  2.137225558575E-05,  1.513561180875E-03, -7.625566003086E+00, -7.760082840202E-03,  8.881116377645E-02,  3.590726992328E+02,  4.904283165076E+00,  4.500000000000E+01 
                F16,  4.600000000000E+01,  1.000000000000E-02,  4.989441403204E+02, -7.126360917412E-03,  3.247499390527E+01, -4.329069494459E-04,  2.017924037347E-05,  5.713794928713E-04,  2.061211183006E+04, -1.002782477596E+03, -9.999419367140E+02,  9.985266148363E-01,  3.212736536989E-03,  3.264948681214E-02,  4.322370644037E-02,  1.471087957018E-03, -7.625580013409E+00, -7.688228820057E-03,  8.880359671363E-02, -4.503182724217E-05,  7.428489903410E-06,  7.809289282570E-05,  2.507144276138E-05,  1.467703747303E-03, -7.625579323591E+00, -7.682348206116E-03,  8.883803841156E-02,  3.591114715522E+02,  4.939254830275E+00,  4.500000000000E+01 
                F16,  4.700000000000E+01,  1.000000000000E-02,  4.989419157073E+02, -7.551822711430E-03,  3.247479119772E+01, -4.150803791234E-04,  1.774790387263E-05,  5.476826679170E-04,  2.106024109517E+04, -1.009586070469E+03, -9.999343645599E+02,  9.985148325947E-01,  3.009804082259E-03,  3.264893465912E-02,  4.350996705720E-02,  1.426666264112E-03, -7.625551748233E+00, -7.609190230276E-03,  8.882915307724E-02, -4.353053403818E-05,  4.687080909410E-05,  7.943139343599E-05,  2.556383250398E-05,  1.423394762281E-03, -7.625548125329E+00, -7.603209303513E-03,  8.886296606500E-02,  3.591486490979E+02,  4.972778587807E+00,  4.500000000000E+01 
                F16,  4.800000000000E+01,  1.000000000000E-02,  4.989404836077E+02, -7.946204488004E-03,  3.247397506577E+01, -3.979794347009E-04,  1.452416163639E-05,  5.249572710754E-04,  2.150834368214E+04, -1.016104457581E+03, -9.999335005009E+02,  9.985034576624E-01,  2.815272084788E-03,  3.264736249294E-02,  4.378434653649E-02,  1.383707963811E-03, -7.625490137688E+00, -7.528879180186E-03,  8.885389709166E-02, -4.211166431129E-05,  7.381714046419E-05,  8.063023537961E-05,  2.357283419986E-05,  1.380543021495E-03, -7.625484523495E+00, -7.522808435012E-03,  8.888409811064E-02,  3.591842969817E+02,  5.004912999999E+00,  4.500000000000E+01 
                F16,  4.900000000000E+01,  1.000000000000E-02,  4.989397922299E+02, -8.311071036438E-03,  3.247275043002E+01, -3.815678035776E-04,  1.095081194161E-05,  5.031643740062E-04,  2.195642120138E+04, -1.022349421673E+03, -9.999385185170E+02,  9.984924939292E-01,  2.628815847048E-03,  3.264447076692E-02,  4.404733161684E-02,  1.342139115422E-03, -7.625407745580E+00, -7.447433136180E-03,  8.887572484239E-02, -4.075841124962E-05,  8.843329220135E-05,  8.169477115999E-05,  1.985679738851E-05,  1.339075837826E-03, -7.625401065660E+00, -7.441282663346E-03,  8.890034386574E-02,  3.592184770203E+02,  5.035714509827E+00,  4.500000000000E+01 
                F16,  5.000000000000E+01,  1.000000000000E-02,  4.989397360689E+02, -8.647905234319E-03,  3.247131621994E+01, -3.658136349319E-04,  7.409769388102E-06,  4.822668353909E-04,  2.240447517326E+04, -1.028332266720E+03, -9.999481900860E+02,  9.984819379456E-01,  2.450118051088E-03,  3.264016779636E-02,  4.429939011013E-02,  1.301900746782E-03, -7.625316373728E+00, -7.364984043556E-03,  8.889327849957E-02, -3.945768430620E-05,  9.201150425804E-05,  8.263064899108E-05,  1.513984974105E-05,  1.298935214041E-03, -7.625309453682E+00, -7.358763507970E-03,  8.891128678069E-02,  3.592512481080E+02,  5.065237528207E+00,  4.500000000000E+01 
