     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_speed[ft/s] , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  3.190000000023E+03,  1.000000000000E-02,  4.513560659482E+02, -3.471787955949E-06,  3.574499350420E+01,  6.663351826707E-11,  3.472330717950E-12, -2.883187140644E-10, -2.383552745751E+05,  1.823183788904E+05, -9.792496445627E+02, -7.445463859682E-01, -2.634644341419E-02, -2.943597628278E-02,  6.664008308528E-01,  8.529481304305E-08, -7.934116407260E+00, -1.270436987416E-06,  7.612870485129E-02, -1.765269505469E-09, -6.116020174423E-11,  2.619431541701E-08, -2.597338532631E-11,  8.516207940624E-08, -7.934116407265E+00, -1.268467397478E-06,  7.612870481692E-02,  5.000000000149E+02,  2.700000032262E+02,  2.763401952867E+02,  4.500000000000E+01 
                F16,  3.192000000023E+03,  1.000000000000E-02,  4.513560659312E+02, -3.332362146706E-06,  3.574499350561E+01,  8.329585076991E-11,  4.154325483799E-12, -3.243084118395E-10, -2.383552745189E+05,  1.813183788903E+05, -9.792496445459E+02, -7.445463857618E-01, -2.634644346362E-02, -2.943597624366E-02,  6.664008310832E-01,  8.182446404578E-08, -7.934116407399E+00, -1.218937475266E-06,  7.612870480107E-02, -1.693966297560E-09, -7.694784770087E-11,  2.514039573691E-08, -2.425982395567E-11,  8.169709259370E-08, -7.934116407405E+00, -1.217047131656E-06,  7.612870476897E-02,  5.000000000139E+02,  2.700000032098E+02,  2.763401952686E+02,  4.500000000000E+01 
                F16,  3.194000000023E+03,  1.000000000000E-02,  4.513560659100E+02, -3.198489820151E-06,  3.574499350732E+01,  9.844151725966E-11,  4.773028546692E-12, -3.567672312673E-10, -2.383552744631E+05,  1.803183788903E+05, -9.792496445304E+02, -7.445463855322E-01, -2.634644352431E-02, -2.943597619533E-02,  6.664008313396E-01,  7.849432627650E-08, -7.934116407568E+00, -1.169510373733E-06,  7.612870475418E-02, -1.625518473486E-09, -9.129213514101E-11,  2.412854160243E-08, -2.264177904590E-11,  7.837210180100E-08, -7.934116407575E+00, -1.167696113428E-06,  7.612870472423E-02,  5.000000000130E+02,  2.700000031890E+02,  2.763401952458E+02,  4.500000000000E+01 
                F16,  3.196000000023E+03,  1.000000000000E-02,  4.513560658851E+02, -3.069951795180E-06,  3.574499350932E+01,  1.121684272199E-10,  5.332370036196E-12, -3.859277873569E-10, -2.383552744076E+05,  1.793183788903E+05, -9.792496445162E+02, -7.445463852816E-01, -2.634644359523E-02, -2.943597613864E-02,  6.664008316192E-01,  7.529877714139E-08, -7.934116407764E+00, -1.122072950938E-06,  7.612870471044E-02, -1.559810296222E-09, -1.043182360059E-10,  2.315708868770E-08, -2.111770031281E-11,  7.518149290284E-08, -7.934116407772E+00, -1.120331736054E-06,  7.612870468251E-02,  5.000000000122E+02,  2.700000031642E+02,  2.763401952187E+02,  4.500000000000E+01 
                F16,  3.198000000023E+03,  1.000000000000E-02,  4.513560658567E+02, -2.946537451390E-06,  3.574499351156E+01,  1.245691522413E-10,  5.836380482015E-12, -4.120094059766E-10, -2.383552743526E+05,  1.783183788903E+05, -9.792496445033E+02, -7.445463850123E-01, -2.634644367541E-02, -2.943597607436E-02,  6.664008319198E-01,  7.223241552453E-08, -7.934116407986E+00, -1.076545748445E-06,  7.612870466965E-02, -1.496743608845E-09, -1.160748283417E-10,  2.222443812763E-08, -1.968302873995E-11,  7.211987417414E-08, -7.934116407994E+00, -1.074874661351E-06,  7.612870464362E-02,  5.000000000113E+02,  2.700000031359E+02,  2.763401951876E+02,  4.500000000000E+01 
                F16,  3.200000000023E+03,  1.000000000000E-02,  4.513560658253E+02, -2.828044396820E-06,  3.574499351403E+01,  1.357308659740E-10,  6.288603229068E-12, -4.352187841574E-10, -2.383552742982E+05,  1.773183788902E+05, -9.792496444914E+02, -7.445463847262E-01, -2.634644376396E-02, -2.943597600325E-02,  6.664008322390E-01,  6.929005909944E-08, -7.934116408229E+00, -1.032852453111E-06,  7.612870463165E-02, -1.436197570765E-09, -1.266753114791E-10,  2.132905392948E-08, -1.833008047764E-11,  6.918207004906E-08, -7.934116408239E+00, -1.031248691649E-06,  7.612870460741E-02,  5.000000000106E+02,  2.700000031044E+02,  2.763401951530E+02,  4.500000000000E+01 
                F16,  3.202000000023E+03,  1.000000000000E-02,  4.513560657911E+02, -2.714278155242E-06,  3.574499351671E+01,  1.457349982803E-10,  6.692532554136E-12, -4.557508490927E-10, -2.383552742443E+05,  1.763183788902E+05, -9.792496444807E+02, -7.445463844253E-01, -2.634644386002E-02, -2.943597592598E-02,  6.664008325748E-01,  6.646673063507E-08, -7.934116408493E+00, -9.909197735522E-07,  7.612870459627E-02, -1.378102220519E-09, -1.361585220145E-10,  2.046945982594E-08, -1.705459952403E-11,  6.636311083804E-08, -7.934116408504E+00, -9.893806466009E-07,  7.612870457373E-02,  5.000000000099E+02,  2.700000030699E+02,  2.763401951152E+02,  4.500000000000E+01 
                F16,  3.204000000024E+03,  1.000000000000E-02,  4.513560657544E+02, -2.605051854536E-06,  3.574499351956E+01,  1.546594451319E-10,  7.051487272435E-12, -4.737891437286E-10, -2.383552741910E+05,  1.753183788902E+05, -9.792496444709E+02, -7.445463841113E-01, -2.634644396281E-02, -2.943597584320E-02,  6.664008329253E-01,  6.375765224556E-08, -7.934116408775E+00, -9.506773221517E-07,  7.612870456338E-02, -1.322317390751E-09, -1.446129090277E-10,  1.964423805993E-08, -1.585521392567E-11,  6.365822582456E-08, -7.934116408786E+00, -9.492002451541E-07,  7.612870454242E-02,  5.000000000092E+02,  2.700000030329E+02,  2.763401950746E+02,  4.500000000000E+01 
                F16,  3.206000000024E+03,  1.000000000000E-02,  4.513560657154E+02, -2.500185937942E-06,  3.574499352258E+01,  1.625766280389E-10,  7.368384933963E-12, -4.895066229755E-10, -2.383552741384E+05,  1.743183788902E+05, -9.792496444620E+02, -7.445463837858E-01, -2.634644407159E-02, -2.943597575551E-02,  6.664008332885E-01,  6.115823475397E-08, -7.934116409073E+00, -9.120575005269E-07,  7.612870453281E-02, -1.268781633648E-09, -1.521497198690E-10,  1.885202547805E-08, -1.472690642142E-11,  6.106283377175E-08, -7.934116409085E+00, -9.106399914414E-07,  7.612870451334E-02,  5.000000000085E+02,  2.700000029935E+02,  2.763401950314E+02,  4.500000000000E+01 
                F16,  3.208000000024E+03,  1.000000000000E-02,  4.513560656745E+02, -2.399507878670E-06,  3.574499352574E+01,  1.695550824967E-10,  7.646274292866E-12, -5.030661666500E-10, -2.383552740866E+05,  1.733183788902E+05, -9.792496444540E+02, -7.445463834503E-01, -2.634644418568E-02, -2.943597566346E-02,  6.664008336628E-01,  5.866407338154E-08, -7.934116409385E+00, -8.749953905286E-07,  7.612870450442E-02, -1.217404449084E-09, -1.587901813616E-10,  1.809151337911E-08, -1.366444151866E-11,  5.857253528151E-08, -7.934116409397E+00, -8.736350657299E-07,  7.612870448637E-02,  5.000000000079E+02,  2.700000029521E+02,  2.763401949859E+02,  4.500000000000E+01 
                F16,  3.210000000024E+03,  1.000000000000E-02,  4.513560656319E+02, -2.302851905990E-06,  3.574499352903E+01,  1.756604576426E-10,  7.887770684416E-12, -5.146210299090E-10, -2.383552740354E+05,  1.723183788902E+05, -9.792496444469E+02, -7.445463831064E-01, -2.634644430444E-02, -2.943597556758E-02,  6.664008340467E-01,  5.627093334579E-08, -7.934116409710E+00, -8.394286496303E-07,  7.612870447811E-02, -1.168087449819E-09, -1.645781719211E-10,  1.736144447471E-08, -1.266429860560E-11,  5.618310341916E-08, -7.934116409722E+00, -8.381232200026E-07,  7.612870446137E-02,  5.000000000074E+02,  2.700000029088E+02,  2.763401949384E+02,  4.500000000000E+01 
                F16,  3.212000000024E+03,  1.000000000000E-02,  4.513560655877E+02, -2.210058744868E-06,  3.574499353243E+01,  1.809539064518E-10,  8.095377613934E-12, -5.243153013794E-10, -2.383552739850E+05,  1.713183788901E+05, -9.792496444404E+02, -7.445463827552E-01, -2.634644442728E-02, -2.943597546836E-02,  6.664008344386E-01,  5.397475203456E-08, -7.934116410045E+00, -8.052974080147E-07,  7.612870445372E-02, -1.120748218040E-09, -1.696434160231E-10,  1.666060977931E-08, -1.172593645272E-11,  5.389048140588E-08, -7.934116410058E+00, -8.040446753779E-07,  7.612870443824E-02,  5.000000000069E+02,  2.700000028640E+02,  2.763401948892E+02,  4.500000000000E+01 
                F16,  3.214000000024E+03,  1.000000000000E-02,  4.513560655422E+02, -2.120975367319E-06,  3.574499353592E+01,  1.854915691248E-10,  8.271671202521E-12, -5.322847434053E-10, -2.383552739354E+05,  1.703183788901E+05, -9.792496444347E+02, -7.445463823979E-01, -2.634644455364E-02, -2.943597536624E-02,  6.664008348372E-01,  5.177163632838E-08, -7.934116410390E+00, -7.725441730093E-07,  7.612870443117E-02, -1.075320553863E-09, -1.739613630250E-10,  1.598784935627E-08, -1.084047334876E-11,  5.169078243040E-08, -7.934116410403E+00, -7.713420264287E-07,  7.612870441685E-02,  5.000000000063E+02,  2.700000028177E+02,  2.763401948384E+02,  4.500000000000E+01 
                F16,  3.216000000024E+03,  1.000000000000E-02,  4.513560654956E+02, -2.035454748929E-06,  3.574499353950E+01,  1.893278067435E-10,  8.418912684167E-12, -5.386570009272E-10, -2.383552738867E+05,  1.693183788901E+05, -9.792496444297E+02, -7.445463820358E-01, -2.634644468302E-02, -2.943597526163E-02,  6.664008352413E-01,  4.965783808082E-08, -7.934116410743E+00, -7.411137347913E-07,  7.612870441032E-02, -1.031730620874E-09, -1.776327115570E-10,  1.534204762673E-08, -1.001035688502E-11,  4.958026151652E-08, -7.934116410756E+00, -7.399601471452E-07,  7.612870439711E-02,  5.000000000059E+02,  2.700000027703E+02,  2.763401947864E+02,  4.500000000000E+01 
                F16,  3.218000000024E+03,  1.000000000000E-02,  4.513560654480E+02, -1.953355633317E-06,  3.574499354314E+01,  1.925134103509E-10,  8.539134671849E-12, -5.435519957277E-10, -2.383552738388E+05,  1.683183788901E+05, -9.792496444252E+02, -7.445463816699E-01, -2.634644481493E-02, -2.943597515494E-02,  6.664008356497E-01,  4.762976671068E-08, -7.934116411103E+00, -7.109530769405E-07,  7.612870439109E-02, -9.898685757801E-10, -1.806696694419E-10,  1.472213347550E-08, -9.231854234290E-12,  4.755533721194E-08, -7.934116411116E+00, -7.098461017020E-07,  7.612870437890E-02,  5.000000000054E+02,  2.700000027218E+02,  2.763401947332E+02,  4.500000000000E+01 
                F16,  3.220000000024E+03,  1.000000000000E-02,  4.513560653997E+02, -1.874542309965E-06,  3.574499354683E+01,  1.950968633224E-10,  8.634287585477E-12, -5.470823848698E-10, -2.383552737917E+05,  1.673183788901E+05, -9.792496444214E+02, -7.445463813010E-01, -2.634644494893E-02, -2.943597504652E-02,  6.664008360613E-01,  4.568396402930E-08, -7.934116411468E+00, -6.820112901421E-07,  7.612870437336E-02, -9.497172057356E-10, -1.831166082327E-10,  1.412707863233E-08, -8.501425868579E-12,  4.561255339787E-08, -7.934116411482E+00, -6.809490580659E-07,  7.612870436215E-02,  5.000000000050E+02,  2.700000026725E+02,  2.763401946791E+02,  4.500000000000E+01 
                F16,  3.222000000024E+03,  1.000000000000E-02,  4.513560653507E+02, -1.798884398723E-06,  3.574499355057E+01,  1.971227791525E-10,  8.706284067638E-12, -5.493539743237E-10, -2.383552737455E+05,  1.663183788901E+05, -9.792496444180E+02, -7.445463809302E-01, -2.634644508461E-02, -2.943597493671E-02,  6.664008364751E-01,  4.381711965661E-08, -7.934116411837E+00, -6.542394890393E-07,  7.612870435706E-02, -9.111612738953E-10, -1.850822743033E-10,  1.355589303662E-08, -7.814141412658E-12,  4.374860844687E-08, -7.934116411851E+00, -6.532202053717E-07,  7.612870434675E-02,  5.000000000046E+02,  2.700000026226E+02,  2.763401946243E+02,  4.500000000000E+01 
                F16,  3.224000000024E+03,  1.000000000000E-02,  4.513560653012E+02, -1.726256645588E-06,  3.574499355435E+01,  1.986326705273E-10,  8.756973792406E-12, -5.504662492605E-10, -2.383552737001E+05,  1.653183788901E+05, -9.792496444152E+02, -7.445463805582E-01, -2.634644522160E-02, -2.943597482581E-02,  6.664008368901E-01,  4.202605553026E-08, -7.934116412210E+00, -6.275907324387E-07,  7.612870434208E-02, -8.741670954048E-10, -1.864969140720E-10,  1.300762838888E-08, -7.170148873766E-12,  4.196032552175E-08, -7.934116412224E+00, -6.266126736878E-07,  7.612870433262E-02,  5.000000000043E+02,  2.700000025721E+02,  2.763401945689E+02,  4.500000000000E+01 
                F16,  3.226000000024E+03,  1.000000000000E-02,  4.513560652514E+02, -1.656538718156E-06,  3.574499355815E+01,  1.996671988112E-10,  8.788130202725E-12, -5.505124460806E-10, -2.383552736557E+05,  1.643183788901E+05, -9.792496444128E+02, -7.445463801858E-01, -2.634644535955E-02, -2.943597471411E-02,  6.664008373057E-01,  4.030771309713E-08, -7.934116412586E+00, -6.020199472836E-07,  7.612870432835E-02, -8.386687365600E-10, -1.875028799310E-10,  1.248137204969E-08, -6.564503189322E-12,  4.024465206059E-08, -7.934116412600E+00, -6.010814585868E-07,  7.612870431970E-02,  5.000000000039E+02,  2.700000025212E+02,  2.763401945130E+02,  4.500000000000E+01 
                F16,  3.228000000024E+03,  1.000000000000E-02,  4.513560652012E+02, -1.589615018628E-06,  3.574499356197E+01,  2.002631155833E-10,  8.801115652597E-12, -5.495800392277E-10, -2.383552736121E+05,  1.633183788901E+05, -9.792496444108E+02, -7.445463798137E-01, -2.634644549812E-02, -2.943597460187E-02,  6.664008377210E-01,  3.865916394591E-08, -7.934116412963E+00, -5.774838542263E-07,  7.612870431579E-02, -8.046011095734E-10, -1.880808300441E-10,  1.197624782501E-08, -5.998668682342E-12,  3.859866545141E-08, -7.934116412977E+00, -5.765833466431E-07,  7.612870430789E-02,  5.000000000036E+02,  2.700000024700E+02,  2.763401944568E+02,  4.500000000000E+01 
                F16,  3.230000000024E+03,  1.000000000000E-02,  4.513560651510E+02, -1.525374497280E-06,  3.574499356579E+01,  2.004553880831E-10,  8.797387984940E-12, -5.477510869010E-10, -2.383552735695E+05,  1.623183788901E+05, -9.792496444092E+02, -7.445463794425E-01, -2.634644563704E-02, -2.943597448934E-02,  6.664008381352E-01,  3.707759294370E-08, -7.934116413341E+00, -5.539408973261E-07,  7.612870430433E-02, -7.719047993368E-10, -1.883774302204E-10,  1.149141444775E-08, -5.469639836762E-12,  3.701955277557E-08, -7.934116413355E+00, -5.530768451330E-07,  7.612870429713E-02,  5.000000000033E+02,  2.700000024186E+02,  2.763401944004E+02,  4.500000000000E+01 
                F16,  3.232000000024E+03,  1.000000000000E-02,  4.513560651007E+02, -1.463710476876E-06,  3.574499356962E+01,  2.002767621188E-10,  8.778378750531E-12, -5.451025105819E-10, -2.383552735277E+05,  1.613183788900E+05, -9.792496444080E+02, -7.445463790727E-01, -2.634644577601E-02, -2.943597437674E-02,  6.664008385477E-01,  3.556029890600E-08, -7.934116413719E+00, -5.313511761276E-07,  7.612870429390E-02, -7.405279665315E-10, -1.882299896449E-10,  1.102606336204E-08, -4.969888753931E-12,  3.550461751727E-08, -7.934116413733E+00, -5.305221144072E-07,  7.612870428735E-02,  5.000000000030E+02,  2.700000023672E+02,  2.763401943440E+02,  4.500000000000E+01 
                F16,  3.234000000024E+03,  1.000000000000E-02,  4.513560650504E+02, -1.404520481994E-06,  3.574499357344E+01,  1.997584413036E-10,  8.745338865225E-12, -5.417063150573E-10, -2.383552734868E+05,  1.603183788900E+05, -9.792496444071E+02, -7.445463787050E-01, -2.634644591480E-02, -2.943597426427E-02,  6.664008389580E-01,  3.410468343361E-08, -7.934116414096E+00, -5.096763801269E-07,  7.612870428442E-02, -7.104247113613E-10, -1.878049191397E-10,  1.057941732174E-08, -4.510070478187E-12,  3.405126580916E-08, -7.934116414110E+00, -5.088809023830E-07,  7.612870427849E-02,  5.000000000027E+02,  2.700000023158E+02,  2.763401942876E+02,  4.500000000000E+01 
                F16,  3.236000000024E+03,  1.000000000000E-02,  4.513560650003E+02, -1.347706073307E-06,  3.574499357724E+01,  1.989291289454E-10,  8.699637944909E-12, -5.376298948902E-10, -2.383552734469E+05,  1.593183788900E+05, -9.792496444066E+02, -7.445463783399E-01, -2.634644605316E-02, -2.943597415213E-02,  6.664008393655E-01,  3.270826048699E-08, -7.934116414472E+00, -4.888797261273E-07,  7.612870427584E-02, -6.815338656706E-10, -1.870367668125E-10,  1.015073125045E-08, -4.077268842997E-12,  3.265701561339E-08, -7.934116414486E+00, -4.881164819628E-07,  7.612870427048E-02,  5.000000000025E+02,  2.700000022645E+02,  2.763401942313E+02,  4.500000000000E+01 
                F16,  3.238000000024E+03,  1.000000000000E-02,  4.513560649504E+02, -1.293172692834E-06,  3.574499358103E+01,  1.978156822908E-10,  8.642239395306E-12, -5.329363410406E-10, -2.383552734078E+05,  1.583183788900E+05, -9.792496444063E+02, -7.445463779776E-01, -2.634644619090E-02, -2.943597404048E-02,  6.664008397697E-01,  3.136864029949E-08, -7.934116414846E+00, -4.689258976004E-07,  7.612870426810E-02, -6.538036381503E-10, -1.859824761197E-10,  9.739288800324E-09, -3.669907784597E-12,  3.131948020872E-08, -7.934116414860E+00, -4.681935904064E-07,  7.612870426327E-02,  5.000000000023E+02,  2.700000022135E+02,  2.763401941753E+02,  4.500000000000E+01 
                F16,  3.240000000024E+03,  1.000000000000E-02,  4.513560649008E+02, -1.240829513303E-06,  3.574499358480E+01,  1.964430460694E-10,  8.574257949881E-12, -5.276847305124E-10, -2.383552733696E+05,  1.573183788900E+05, -9.792496444063E+02, -7.445463776188E-01, -2.634644632781E-02, -2.943597392948E-02,  6.664008401702E-01,  3.008353044217E-08, -7.934116415218E+00, -4.497809870495E-07,  7.612870426114E-02, -6.271951382212E-10, -1.847347450100E-10,  9.344401457503E-09, -3.289155359973E-12,  3.003637054123E-08, -7.934116415232E+00, -4.490783720075E-07,  7.612870425682E-02,  5.000000000020E+02,  2.700000021627E+02,  2.763401941195E+02,  4.500000000000E+01 
